"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","xEmcZMeAe0","MOOSPMv3Parser",1741737601,3,3,2,4,4,2,2,4,4,2,759,211,9485,25,15,1,15,15,22,20,15,0,20,24,34,29,512.616,23,3277,36.138962,-120.368393,182.347,7,600,58,3,"e00fce68e28dcbc9a589be10",2025-03-12 00:00:02,2025-03-12 00:00:03,2025-03-12 00:00:03,2025-03-12
"2","rJgd7ygWkv","MOOSPMv3Parser",1741737600,3,3,2,4,4,2,2,4,4,2,761,205,11275,25,16,1,16,16,22,21,16,0,20,25,33,28,42.302,26,2,36.138973,-120.368271,187.097,6,600,58,3,"e00fce68e88237db75a60608",2025-03-12 00:00:02,2025-03-12 00:00:03,2025-03-12 00:00:03,2025-03-12
"3","QkZGJz0hdc","MOOSPMv3Parser",1741737601,3.79,3.79,1.61,4.83,4.83,1.69,1.69,5.05,5.05,1.69,1039.22,239.74,8204.39,25.44,12.64,1.04,12.68,12.69,21.2,22.5,12.69,0.38,20.5,23.1,33.1,31.2,56.273,16.8,4,36.139084,-120.368332,176.272995,5,599,58,1,"e00fce68e77e43df92405fdb",2025-03-12 00:00:03,2025-03-12 00:00:03,2025-03-12 00:00:03,2025-03-12
"4","vaHzXvMmYx","MOOSPMv3Parser",1741737601,4,4,2,5,5,2,2,5,5,2,819,229,74670,23,16,0,16,16,22,22,16,0,21,25,34,28,56.418,21,2,36.139046,-120.368469,179.354004,9,600,58,3,"e00fce68f12da1a0c5de6248",2025-03-12 00:00:03,2025-03-12 00:00:03,2025-03-12 00:00:03,2025-03-12
"5","eAJPkXwTPW","MOOSPMv3Parser",1741737601,3,3,2,4,4,2,2,4,4,2,775,204,531,24,12,1,12,12,22,19,12,0,20,25,33,29,0.018,7,1,36.138874,-120.368279,226.988007,7,600,58,3,"e00fce6808784ceaf209f949",2025-03-12 00:00:03,2025-03-12 00:00:04,2025-03-12 00:00:04,2025-03-12
"6","V5EBcxzyWH","MOOSPMv3Parser",1741737601,3,3,2,4,4,2,2,4,4,2,618,188,35312,25,16,2,16,16,0,0,16,0,20,21,35,35,121.606,51,5,36.13884,-120.368492,181.098999,7,600,58,3,"e00fce6876826e255108c6bd",2025-03-12 00:00:03,2025-03-12 00:00:04,2025-03-12 00:00:04,2025-03-12
"7","iSjZb1mLsJ","MOOSPMv3Parser",1741737600,3,3,2,4,4,2,2,4,4,2,743,193,72691,29,15,2,15,15,24,16,15,0,20,26,33,27,515.13,32,1,36.139019,-120.368332,184.826996,9,600,58,3,"e00fce68e739ecbcf9e91965",2025-03-12 00:00:03,2025-03-12 00:00:04,2025-03-12 00:00:04,2025-03-12
"8","ocyKX1wgBp","MOOSPMv3Parser",1741738200,9,9,5,12,12,5,5,13,13,5,1643,486,43438,71,40,2,41,41,20,35,41,0,20,22,40,37,509.902,19,3,36.78545,-119.773163,66.160004,0,600,58,3,"e00fce6856818e5885f65487",2025-03-12 00:09:58,2025-03-12 00:09:58,2025-03-12 00:09:58,2025-03-12
"9","8e2svZ7t4b","MOOSPMv3Parser",1741738201,3,3,2,4,4,2,2,4,4,2,718,201,9497,26,14,2,14,14,22,21,14,0,20,24,35,29,512.627,18,3277,36.138996,-120.368378,182.735992,7,600,58,3,"e00fce68e28dcbc9a589be10",2025-03-12 00:10:02,2025-03-12 00:10:02,2025-03-12 00:10:02,2025-03-12
"10","pxCzcHz4Cq","MOOSPMv3Parser",1741738201,4,4,2,4,4,2,2,5,5,2,814,227,74683,22,15,1,15,15,21,23,15,0,20,24,35,29,56.763,18,2,36.13905,-120.368469,177.865997,9,600,58,3,"e00fce68f12da1a0c5de6248",2025-03-12 00:10:02,2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12
"11","cliirijstm","MOOSPMv3Parser",1741738200,3,3,2,4,4,2,2,4,4,2,744,199,11290,25,16,1,17,17,22,22,17,0,20,24,34,29,42.782,22,3,36.139015,-120.368408,176.610992,5,600,58,3,"e00fce68e88237db75a60608",2025-03-12 00:10:02,2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12
"12","5U1SBfdfH0","MOOSPMv3Parser",1741738200,0,0,2,0,0,2,2,0,0,2,254,151,14,16,17,1,17,17,19,35,17,0,20,21,35,34,9.333,75,1,0,0,0,0,552,58,3,"e00fce686dc2ef0a68fa40b0",2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12
"13","nC5ZG5P7EJ","MOOSPMv3Parser",1741738201,3.55,3.55,1.48,4.52,4.52,1.55,1.55,4.95,4.95,1.55,1003.7,232.21,8200.78,23.15,11.56,1.78,11.6,11.61,20.8,23.2,11.61,0.38,20.2,22.5,34,32,56.786,14.3,4,36.139065,-120.368378,176.259003,4,600,58,1,"e00fce68e77e43df92405fdb",2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12
"14","VJB98qWBQa","MOOSPMv3Parser",1741738201,3,3,2,4,4,2,2,4,4,2,764,205,541,25,12,1,12,12,22,20,12,0,20,24,34,30,0.014,5,1,36.139015,-120.368477,158.852005,6,600,58,3,"e00fce6808784ceaf209f949",2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12
"15","cIc1i9XDqM","MOOSPMv3Parser",1741738201,2,2,2,3,3,2,2,3,3,2,528,160,35326,20,16,1,16,16,0,0,16,0,20,21,35,35,121.48,51,4,36.139034,-120.368484,188.171005,7,600,58,3,"e00fce6876826e255108c6bd",2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12 00:10:03,2025-03-12
